ogc_fid,zoning,acres,obb_length_ft,obb_width_ft,fill_ratio,network,streets_across,lots,irregular_lots,lot_width_ft,lot_depth_ft,buildable_depth_ft,streets,courts,pct_row,pct_alleys,pct_lots,pct_residual,pct_hazard,hazard_coverage,du_ac,access_mode,error,generator_version
311938,RS10,9.91,898,602,0.799,ladder,2,12,2,100,105,65,3,2,23.2,4.2,29.5,23.2,21.4,ingested,1.21,end,,subdivision_v1.1
311974,AR2A,24.31,1285,1211,0.681,ladder,2,1,1,400,220,180,4,1,16.4,0,9.3,60.4,5.6,ingested,0.04,start,,subdivision_v1.1
311995,RS10,2.51,1223,531,0.169,ladder,2,0,0,115,90,50,4,0,33.8,0,0,66.2,0.0,ingested,0,both,,subdivision_v1.1
312415,R10,2.36,676,328,0.464,spine,1,4,0,90,115,75,1,1,16.7,8.1,40.4,24.6,0.0,ingested,1.7,both,,subdivision_v1.1
312849,RS7.5,13.95,1471,513,0.805,ladder,2,17,0,90,85,45,4,2,29.5,3.5,21.4,20.9,29.6,ingested,1.22,both,,subdivision_v1.1
313128,R15,4.7,798,387,0.662,spine,1,6,0,105,145,105,1,1,17.2,6.4,44.5,24.4,0.0,ingested,1.28,end,,subdivision_v1.1
313198,R8,14.11,,,0.645,,,0,,,,,,,,,,,100.0,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
313448,R8,2.4,447,322,0.727,spine,1,6,1,75,110,70,1,1,18.1,6.4,47.8,19.5,0.0,ingested,2.5,both,,subdivision_v1.1
313566,R10,4.11,547,513,0.637,ladder,2,4,0,120,85,45,3,0,30.1,3.9,22.9,34.2,8.8,ingested,0.97,both,,subdivision_v1.1
313654,RS7.5,2.08,429,220,0.96,spine,1,5,0,95,80,40,1,2,25.5,0,42.6,15.2,0.0,ingested,2.41,start,,subdivision_v1.1
314048,R8,12.26,996,882,0.607,grid,3,24,1,80,105,65,4,3,24.4,4.9,37.7,21.4,8.7,ingested,1.96,start,,subdivision_v1.1
314109,AR2A,84.33,2800,2290,0.573,grid,5,0,0,440,200,160,9,8,19,0,0,14.6,59.0,ingested,0,start,,subdivision_v1.1
314138,AR2A,29.18,1450,907,0.967,ladder,2,2,0,450,195,155,5,3,18.3,0,14,46.1,1.1,ingested,0.07,side,,subdivision_v1.1
314161,R10,3.15,539,354,0.717,spine,1,6,1,85,120,80,1,2,15.7,8.3,47.5,12.4,0.0,ingested,1.91,end,,subdivision_v1.1
314201,R10,2.67,440,285,0.928,spine,1,4,0,115,90,50,1,2,19.7,9.6,36.9,15,0.0,ingested,1.5,both,,subdivision_v1.1
314841,RS10,4.28,1039,187,0.963,single_loaded,1,9,0,85,120,80,1,2,29,0,53.7,5.3,0.0,ingested,2.1,end,,subdivision_v1.1
315221,RS10,15.96,1213,817,0.701,grid,3,26,0,110,95,55,5,8,26.3,7,39.1,14.6,1.0,ingested,1.63,end,,subdivision_v1.1
315336,AR2A,22.14,1863,783,0.662,ladder,2,1,0,530,165,125,5,2,19.9,0,9.4,52.5,0.0,ingested,0.05,start,,subdivision_v1.1
315656,AR2A,25.41,1590,1105,0.63,ladder,2,1,1,400,220,180,4,3,14,0,8.1,48.3,4.6,ingested,0.04,start,,subdivision_v1.1
316054,R10,8.13,723,700,0.7,ladder,2,10,1,85,120,80,3,2,20.1,4.7,31.4,27.4,14.4,ingested,1.23,both,,subdivision_v1.1
316207,AR2A,40.71,1641,1376,0.785,grid,3,2,0,440,200,160,5,5,18,0,9.9,45.7,2.4,ingested,0.05,both,,subdivision_v1.1
316284,R10,3.75,748,224,0.976,spine,1,6,0,125,80,40,1,1,25,0,37.8,20.8,13.8,ingested,1.6,start,,subdivision_v1.1
316424,R10,13.78,1219,657,0.75,ladder,2,26,0,85,120,80,4,6,23.5,4.1,44.6,17.9,0.0,ingested,1.89,both,,subdivision_v1.1
316555,R8,14.73,1275,547,0.92,ladder,2,39,0,90,90,50,4,8,23.8,9.4,51.5,4.7,0.0,ingested,2.65,start,,subdivision_v1.1
316602,R10,3.89,745,500,0.455,ladder,2,2,0,125,80,40,3,0,30.1,2.6,11.7,55.6,0.0,ingested,0.51,end,,subdivision_v1.1
316771,AR2A,35,1322,1248,0.924,ladder,2,3,0,400,220,180,4,4,12.5,0,18.3,38,6.4,ingested,0.09,start,,subdivision_v1.1
316787,R10,5.3,819,478,0.591,ladder,2,4,0,135,75,35,3,0,23.3,3.4,17.8,44,14.6,ingested,0.75,start,,subdivision_v1.1
317699,R8,4.37,730,484,0.539,ladder,2,9,1,110,75,35,3,1,32.3,8.3,40.7,14,0.0,ingested,2.06,start,,subdivision_v1.1
318145,AR2A,71.2,2300,1936,0.697,grid,4,0,0,415,210,170,7,0,17.1,0,0,17.2,79.8,ingested,0,end,,subdivision_v1.1
318439,R10,3.02,838,160,0.983,single_loaded,1,7,0,100,100,60,1,1,34.1,0,55.5,2.4,0.0,ingested,2.32,end,,subdivision_v1.1
318708,RS10,3.17,1057,153,0.855,single_loaded,1,6,0,110,95,55,1,2,28.6,0,46.8,9,0.0,ingested,1.89,start,,subdivision_v1.1
318709,R10,3.03,551,250,0.958,spine,1,5,0,135,75,35,1,2,22.1,13.6,39,9.5,0.0,ingested,1.65,start,,subdivision_v1.1
318764,R10,3.34,731,348,0.573,spine,1,7,1,85,120,80,1,1,20.5,8.4,51,12.7,0.0,ingested,2.09,end,,subdivision_v1.1
318779,R15,3.59,658,332,0.715,spine,1,4,0,135,115,75,1,1,21.5,3.3,40.5,24.5,0.0,ingested,1.11,end,,subdivision_v1.1
319033,RS10,2.75,551,223,0.975,spine,1,4,0,125,80,40,1,2,25.3,0,34.6,23.3,0.0,ingested,1.46,end,,subdivision_v1.1
319214,RS10,2.21,385,311,0.803,spine,1,4,0,100,105,65,1,0,21.2,5.3,44.6,28.8,0.0,ingested,1.81,end,,subdivision_v1.1
319368,R8,24.76,1915,674,0.836,ladder,2,67,11,75,110,70,5,7,20.5,5.8,57.2,7.5,3.4,ingested,2.71,end,,subdivision_v1.1
319388,AR2A,19.72,1802,916,0.521,ladder,2,0,0,440,200,160,5,2,15.2,0,0,64.3,0.5,ingested,0,end,,subdivision_v1.1
319675,AR2A,24.68,2509,761,0.563,ladder,2,0,0,545,160,120,6,0,23.7,0,0,75.1,1.2,ingested,0,both,,subdivision_v1.1
319699,AR2A,22.59,1883,866,0.603,ladder,2,1,0,475,185,145,5,3,17,0,9.2,46.1,0.0,ingested,0.04,end,,subdivision_v1.1
319930,AR2A,36.83,1944,1067,0.773,grid,3,0,0,585,150,110,6,1,20.9,0,0,68.4,7.4,ingested,0,end,,subdivision_v1.1
320184,AR2A,64.25,4185,793,0.843,ladder,2,4,0,515,170,130,8,15,18.9,0,12.5,19.5,2.8,ingested,0.06,start,,subdivision_v1.1
320185,R8,11.57,1822,579,0.478,ladder,2,18,0,80,100,60,5,3,27.6,4.2,28.7,33.1,1.8,ingested,1.56,both,,subdivision_v1.1
320196,AR2A,26.16,1713,1037,0.641,ladder,2,2,1,400,220,180,4,4,14.4,0,16.5,36.9,2.1,ingested,0.08,start,,subdivision_v1.1
320217,R10,15.6,2261,776,0.387,ladder,2,22,2,85,120,80,5,5,23.1,3.7,34.1,25.4,6.7,ingested,1.41,both,,subdivision_v1.1
320239,R15,5.01,566,484,0.796,spine,1,1,0,100,150,110,1,0,12.5,0.9,8.7,26.3,60.1,ingested,0.2,both,,subdivision_v1.1
320350,R15,24.51,1411,1237,0.611,grid,3,33,2,100,150,110,5,6,19.1,4.5,49.8,14.7,3.1,ingested,1.35,both,,subdivision_v1.1
320395,R10,2.71,462,358,0.714,spine,1,5,0,85,120,80,1,1,18.9,7.6,47,16.9,0.0,ingested,1.85,start,,subdivision_v1.1
320508,AR2A,23.21,1253,843,0.956,ladder,2,2,0,485,180,140,4,1,17.3,0,17.3,53,4.1,ingested,0.09,end,,subdivision_v1.1
321010,AR2A,44.69,2631,1303,0.568,grid,3,4,1,475,185,145,7,1,19.3,0,18,56.7,2.2,ingested,0.09,both,,subdivision_v1.1
321070,R10,5.56,540,496,0.903,ladder,2,7,0,125,80,40,3,4,26.2,9.2,29.1,18.7,0.0,ingested,1.26,both,,subdivision_v1.1
321319,R10,2.85,611,369,0.551,spine,1,3,2,85,120,80,1,0,24.1,0.8,25.6,42.4,7.0,ingested,1.05,start,,subdivision_v1.1
321725,R10,48.19,2578,1702,0.478,grid,5,98,4,85,120,80,9,10,25.3,4.5,48.3,17,0.0,ingested,2.03,start,,subdivision_v1.1
322316,R15,25.98,1527,1380,0.537,grid,3,30,3,100,150,110,5,5,18.7,4.1,41.6,22.2,8.3,ingested,1.15,start,,subdivision_v1.1
322369,R10,2.81,398,322,0.956,spine,1,6,0,95,110,70,1,2,17.2,11.4,52.2,1.6,0.0,ingested,2.14,both,,subdivision_v1.1
322907,R10,3.44,768,267,0.732,spine,1,4,0,120,85,45,1,1,26.3,6.8,27.2,24.2,14.7,ingested,1.16,start,,subdivision_v1.1
323045,R10,2.75,783,209,0.732,spine,1,4,0,135,75,35,1,1,32.8,0,34.1,24.5,0.0,ingested,1.46,both,,subdivision_v1.1
323119,AR2A,19.55,1302,1004,0.651,ladder,2,1,0,400,220,180,4,2,14.2,0,10.7,34.2,22.6,ingested,0.05,both,,subdivision_v1.1
323139,R10,10.79,922,644,0.792,ladder,2,23,1,90,115,75,3,3,22.4,6.7,51.7,12.4,0.0,ingested,2.13,both,,subdivision_v1.1
323443,AR2A,42.19,,,0.732,,,0,,,,,,,,,,,100.0,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
323774,R10,4.21,679,308,0.878,spine,1,7,0,100,105,65,1,2,19.9,9.7,40.6,18.2,0.0,ingested,1.66,end,,subdivision_v1.1
323894,R15,9.41,1300,888,0.355,ladder,2,9,0,100,150,110,4,2,16.5,5.4,41.6,27.2,0.0,ingested,0.96,end,,subdivision_v1.1
324156,R8,4.56,814,334,0.732,spine,1,10,1,75,110,70,1,1,22.7,2.6,44.4,25.8,0.0,ingested,2.19,start,,subdivision_v1.1
324222,R8,18.93,1670,807,0.612,grid,3,37,4,90,90,50,5,9,25.9,5.5,37.1,21.2,1.4,ingested,1.95,start,,subdivision_v1.1
324748,R10,12.64,998,801,0.689,grid,3,17,0,115,90,50,5,5,30.4,6.2,32.5,16.9,5.3,ingested,1.34,side,,subdivision_v1.1
324834,R8,2.27,371,273,0.977,spine,1,5,0,95,85,45,2,0,26.3,9.1,42.7,21.9,0.0,ingested,2.2,side,,subdivision_v1.1
325198,R15,13.13,1279,788,0.567,ladder,2,14,0,100,150,110,4,2,19,3.6,37.2,28.6,6.2,ingested,1.07,start,,subdivision_v1.1
325392,R8,4.15,569,338,0.939,spine,1,12,2,75,110,70,1,2,16.4,11,59.8,2.8,0.0,ingested,2.89,both,,subdivision_v1.1
325832,R10,2.86,400,326,0.955,spine,1,5,0,90,115,75,1,2,17.5,7.3,41.4,8.6,9.0,ingested,1.75,end,,subdivision_v1.1
325893,R10,4.12,612,325,0.905,spine,1,5,1,95,110,70,1,2,17.6,4.4,29.9,25.2,15.2,ingested,1.21,both,,subdivision_v1.1
325934,R8,22.11,1648,847,0.69,grid,3,54,0,80,100,60,5,9,28.1,5.3,44.8,14.5,0.0,ingested,2.44,start,,subdivision_v1.1
325975,R15,4.91,778,306,0.9,spine,1,6,0,145,105,65,1,1,19.9,6.7,42.5,13.8,12.7,ingested,1.22,both,,subdivision_v1.1
326101,AR2A,32.75,1635,1348,0.647,grid,3,1,0,450,195,155,5,6,17.9,0,6.4,36.2,3.1,ingested,0.03,both,,subdivision_v1.1
326117,AR2A,25.81,1449,912,0.851,ladder,2,0,0,440,200,160,4,2,17.2,0,0,38.7,35.7,ingested,0,end,,subdivision_v1.1
326126,AR2A,60.5,1942,1901,0.714,grid,4,5,0,415,210,170,7,10,19,0,16.5,29.8,2.0,ingested,0.08,start,,subdivision_v1.1
326147,AR2A,28.49,1425,1287,0.677,grid,3,0,0,475,185,145,5,0,19.8,0,0,61.7,21.0,ingested,0,start,,subdivision_v1.1
326149,AR2A,23.03,2253,1034,0.431,ladder,2,1,1,400,220,180,5,3,15.9,0,9,49.3,0.0,ingested,0.04,end,,subdivision_v1.1
326155,AR2A,64.47,2536,1567,0.706,grid,3,10,0,400,220,180,7,9,17.7,0,32.5,20.2,0.1,ingested,0.16,end,,subdivision_v1.1
326161,AR2A,32.59,2039,1314,0.53,grid,3,1,0,460,190,150,7,0,20.5,0,6.1,67.7,7.5,ingested,0.03,side,,subdivision_v1.1
326162,AR2A,77.48,2834,2439,0.488,grid,4,3,1,400,220,180,8,16,14.9,0,8.9,28.5,4.9,ingested,0.04,end,,subdivision_v1.1
326168,AR2A,46.56,4175,812,0.598,ladder,2,1,0,500,175,135,8,10,18.8,0,4.1,30.2,4.5,ingested,0.02,end,,subdivision_v1.1
326173,AR2A,19.75,1608,820,0.652,ladder,2,0,0,500,175,135,4,1,19.2,0,0,55.7,20.1,ingested,0,start,,subdivision_v1.1
326175,AR2A,28.24,3241,699,0.543,ladder,2,0,0,605,145,105,7,0,22.1,0,0,74.3,4.1,ingested,0,start,,subdivision_v1.1
326177,AR2A,65.43,2665,1884,0.568,grid,4,8,0,425,205,165,8,3,17.5,0,24.3,36.8,15.1,ingested,0.12,start,,subdivision_v1.1
326181,AR2A,20.83,1344,717,0.942,ladder,2,1,0,585,150,110,4,0,19.4,0,9.4,48.4,28.1,ingested,0.05,start,,subdivision_v1.1
326186,AR2A,32.56,4721,979,0.307,ladder,2,1,0,410,215,175,9,1,19.1,0,6.2,67.6,1.9,ingested,0.03,both,,subdivision_v1.1
326193,AR2A,24.95,2611,923,0.451,ladder,2,2,0,440,200,160,6,2,18.7,0,16.2,38.9,11.9,ingested,0.08,start,,subdivision_v1.1
326202,AR2A,59.3,2207,1201,0.974,grid,3,2,0,515,170,130,6,10,18.2,0,6.9,40.9,0.0,ingested,0.03,both,,subdivision_v1.1
326206,AR2A,99.33,3832,3204,0.352,grid,6,1,1,400,220,180,12,23,18.3,0,2.3,32.6,0.0,ingested,0.01,end,,subdivision_v1.1
326208,AR2A,30.44,1610,1339,0.615,grid,3,0,0,450,195,155,5,6,18.9,0,0,39.5,3.2,ingested,0,both,,subdivision_v1.1
326217,AR2A,66.27,4931,1369,0.428,grid,3,3,0,440,200,160,11,4,21.8,0,9.1,47.9,11.8,ingested,0.05,end,,subdivision_v1.1
326222,AR2A,18.31,1307,1102,0.554,ladder,2,1,0,400,220,180,5,1,19.1,0,12.8,49.1,8.8,ingested,0.05,side,,subdivision_v1.1
326226,AR2A,22.82,3907,407,0.625,spine,1,1,0,500,175,135,1,1,21,0,8.4,45.9,18.9,ingested,0.04,both,,subdivision_v1.1
326232,AR2A,37.91,3290,914,0.549,ladder,2,0,0,440,200,160,7,5,19.3,0,0,52.4,1.7,ingested,0,end,,subdivision_v1.1
326246,AR2A,36.49,2193,1512,0.479,grid,3,1,0,400,220,180,6,5,17.5,0,5.5,48.4,2.0,ingested,0.03,both,,subdivision_v1.1
327248,R40,10.26,1270,358,0.983,spine,1,4,0,270,150,110,1,3,16.1,0,35.7,20.1,0.9,ingested,0.39,end,,subdivision_v1.1
327338,RS40,9.36,908,802,0.56,ladder,2,3,0,240,170,130,3,0,18.6,0,30,51.4,0.0,ingested,0.32,both,,subdivision_v1.1
327948,RS40,23.59,1419,1178,0.615,ladder,2,11,2,185,220,180,4,3,16.1,0,45.3,24.4,1.5,ingested,0.47,start,,subdivision_v1.1
328475,R20,4.39,909,375,0.561,spine,1,0,0,145,140,100,1,0,22.2,0,0,77.8,0.0,ingested,0,start,,subdivision_v1.1
328494,R20,4.68,683,430,0.694,spine,1,0,0,125,165,125,1,0,16.6,0,0,60.3,23.1,ingested,0,start,,subdivision_v1.1
328511,R20,4.75,955,346,0.627,spine,1,0,0,160,125,85,1,0,21.3,0,0,78.7,0.0,ingested,0,both,,subdivision_v1.1
328541,R20,5.55,774,743,0.42,ladder,2,1,0,145,140,100,4,0,26.9,0.7,8.4,63.9,0.0,ingested,0.18,side,,subdivision_v1.1
328836,AR2A,21.86,,,0.417,,,0,,,,,,,,,,,92.1,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
329604,R40,11.25,868,613,0.921,spine,1,6,0,185,220,180,1,1,9.8,0,58.2,20.9,2.7,ingested,0.53,end,,subdivision_v1.1
330590,R40,22.54,1960,863,0.581,ladder,2,7,0,220,185,145,6,3,15.7,0,29,41.7,1.3,ingested,0.31,side,,subdivision_v1.1
330594,R40,20.18,2090,578,0.728,spine,1,1,1,185,220,180,1,0,12.4,0,4.7,35.4,55.1,ingested,0.05,start,,subdivision_v1.1
330792,R40,17.36,929,928,0.877,ladder,2,9,0,200,200,160,3,2,16,0,48.1,25.1,0.0,ingested,0.52,start,,subdivision_v1.1
330821,AR2A,46.5,2299,1429,0.617,grid,3,1,0,415,210,170,6,10,17.3,0,4.2,33.2,2.8,ingested,0.02,start,,subdivision_v1.1
330837,AR2A,42.89,3369,1178,0.471,grid,3,0,0,530,165,125,8,1,22.3,0,0,70.4,3.4,ingested,0,start,,subdivision_v1.1
330838,AR2A,64.15,2075,1745,0.772,grid,3,6,1,400,220,180,6,7,15.5,0,20.2,35.9,5.6,ingested,0.09,start,,subdivision_v1.1
330904,AR2A,79.49,3190,1586,0.685,grid,4,0,0,515,170,130,9,0,22,0,0,72.9,7.0,ingested,0,both,,subdivision_v1.1
330977,AR2A,76.36,2199,2115,0.715,grid,4,1,0,400,220,180,8,17,20,0,3.1,27.7,3.3,ingested,0.01,side,,subdivision_v1.1
331016,RS20,5.09,553,406,0.989,spine,1,6,0,130,155,115,1,2,13.7,8.6,54.6,4.9,0.0,ingested,1.18,both,,subdivision_v1.1
331038,RS80,57.02,2821,1460,0.603,grid,3,4,0,375,215,175,7,7,18.5,0,13,45.8,0.0,ingested,0.07,start,,subdivision_v1.1
331049,AR2A,23.05,1264,964,0.823,ladder,2,2,0,415,210,170,4,1,17.5,0,17.4,56.7,0.0,ingested,0.09,end,,subdivision_v1.1
331100,R25,22.4,1408,1381,0.502,grid,3,13,1,140,185,135,6,5,20.2,2.6,35.2,28.7,0.0,ingested,0.58,side,,subdivision_v1.1
331130,R25,11.76,756,713,0.95,ladder,2,8,0,190,135,85,4,1,21.5,4.2,39.9,29.4,0.0,ingested,0.68,side,,subdivision_v1.1
331131,AR2A,61.82,3291,1515,0.54,grid,3,6,0,400,220,180,8,9,19,0,19.6,32.9,0.0,ingested,0.1,end,,subdivision_v1.1
331179,R20,7.46,871,526,0.709,spine,1,7,3,115,175,135,1,1,14.9,1.1,50.3,26.1,0.0,ingested,0.94,start,,subdivision_v1.1
331238,AR2A,58.8,3374,1472,0.516,grid,3,3,0,410,215,175,8,7,18.7,0,10.2,42.7,5.2,ingested,0.05,start,,subdivision_v1.1
331257,AR2A,19.52,1722,863,0.572,ladder,2,1,0,475,185,145,4,2,20.9,0,9.9,48.4,0.2,ingested,0.05,both,,subdivision_v1.1
331260,R20,5.19,1022,364,0.608,spine,1,2,0,155,130,90,1,0,20.1,0.6,18.1,48,13.2,ingested,0.39,end,,subdivision_v1.1
331274,R20,5.4,767,444,0.69,spine,1,3,0,120,170,130,1,1,16.7,4.1,26.4,29.1,17.8,ingested,0.56,end,,subdivision_v1.1
331321,AR2A,54.46,2771,1410,0.607,grid,3,1,0,425,205,165,7,12,17.6,0,3.8,30.3,4.6,ingested,0.02,end,,subdivision_v1.1
331330,R20,9.87,1673,269,0.956,spine,1,11,0,195,105,65,1,0,21.1,0,52.6,15.3,14.9,ingested,1.11,end,,subdivision_v1.1
331331,R20,4.8,831,354,0.711,spine,1,4,0,160,125,85,1,1,20.7,7.1,38.9,23.4,0.0,ingested,0.83,end,,subdivision_v1.1
331338,R20,10.99,1777,277,0.974,spine,1,10,0,185,110,70,1,6,20.9,0,42.3,10.8,1.1,ingested,0.91,end,,subdivision_v1.1
331445,R20,5.34,856,426,0.638,spine,1,3,0,125,165,125,1,1,15.8,4.3,26.7,44.6,0.0,ingested,0.56,start,,subdivision_v1.1
331451,AR2A,26.58,1918,1721,0.351,grid,4,0,0,475,185,145,7,0,17.6,0,0,79,3.6,ingested,0,end,,subdivision_v1.1
331489,AR2A,34.26,2134,1140,0.613,ladder,2,2,0,400,220,180,5,4,13.5,0,13.5,46.8,0.5,ingested,0.06,start,,subdivision_v1.1
331561,RS80,28.08,2561,862,0.554,ladder,2,2,0,435,185,145,6,2,17.1,0,13.2,50.8,7.3,ingested,0.07,end,,subdivision_v1.1
331562,AR2A,32.7,2205,1119,0.578,ladder,2,1,1,400,220,180,5,5,16.7,0,6.3,43.4,4.6,ingested,0.03,both,,subdivision_v1.1
331576,R25,11.48,990,870,0.581,ladder,2,9,0,150,170,120,3,1,19,4.6,47.3,21.3,4.1,ingested,0.78,end,,subdivision_v1.1
331578,R20,26.46,1282,1133,0.794,grid,3,18,0,140,145,105,5,9,22.2,4.2,32.3,21.1,5.2,ingested,0.68,end,,subdivision_v1.1
331673,AR2A,29.4,1838,1180,0.59,grid,3,0,0,530,165,125,6,1,21,0,0,68.9,4.2,ingested,0,end,,subdivision_v1.1
331679,R20,4.74,1866,395,0.28,spine,1,1,0,135,150,110,1,1,22.7,2.3,9.7,51.8,3.6,ingested,0.21,end,,subdivision_v1.1
331687,RS20,9.59,980,509,0.837,spine,1,9,0,115,175,135,1,2,12.7,2.7,51.1,22.7,0.0,ingested,0.94,both,,subdivision_v1.1
331697,RS20,6.69,813,569,0.63,spine,1,6,1,115,175,135,1,1,10.5,4.5,49.3,27.2,0.0,ingested,0.9,start,,subdivision_v1.1
331735,R20,15.7,1593,742,0.579,ladder,2,12,0,145,140,100,4,5,19.5,6,36.4,21.1,2.6,ingested,0.76,both,,subdivision_v1.1
331738,AR2A,19.97,2989,677,0.43,ladder,2,0,0,625,140,100,6,0,23.9,0,0,76.1,0.0,ingested,0,start,,subdivision_v1.1
331748,AR2A,32.7,1511,1508,0.625,grid,3,0,0,400,220,180,5,5,17.8,0,0,51.7,0.0,ingested,0,start,,subdivision_v1.1
331766,RS20,5.73,1057,482,0.489,spine,1,6,3,115,175,135,1,1,12.7,1.3,51.3,26.3,0.0,ingested,1.05,start,,subdivision_v1.1
331778,RS80,18.21,2168,432,0.847,spine,1,1,0,435,185,145,1,1,15,0,10,65.3,0.0,ingested,0.05,start,,subdivision_v1.1
331816,R20,7.29,1298,355,0.689,spine,1,3,0,155,130,90,1,3,22.1,2.8,18.6,37.7,0.0,ingested,0.41,both,,subdivision_v1.1
331830,R20,5.53,780,475,0.65,spine,1,4,1,115,175,135,1,1,13.6,1.5,35.5,39.6,0.6,ingested,0.72,both,,subdivision_v1.1
331847,R20,20.84,1637,1275,0.435,grid,3,19,0,120,170,130,5,2,17,3,42.7,32.9,0.0,ingested,0.91,start,,subdivision_v1.1
331859,AR2A,20.78,1964,1058,0.436,grid,3,1,0,605,145,105,6,0,20.8,0,10.5,68.7,0.0,ingested,0.05,start,,subdivision_v1.1
331983,RS20,5.32,557,455,0.916,spine,1,4,0,115,175,135,1,0,13,3.1,35.7,36.5,13.4,ingested,0.75,end,,subdivision_v1.1
332009,AR2A,21.52,1322,1109,0.639,ladder,2,1,0,400,220,180,4,0,17.6,0,9.3,67.9,5.1,ingested,0.05,start,,subdivision_v1.1
332072,AR2A,26.2,2258,997,0.507,ladder,2,2,0,400,220,180,5,5,15.8,0,15.6,27.6,3.4,ingested,0.08,end,,subdivision_v1.1
332073,R25,5.41,967,296,0.825,spine,1,3,0,210,120,70,1,2,20.1,0,31.9,27.1,0.0,ingested,0.55,start,,subdivision_v1.1
332181,R20,4.54,473,422,0.992,spine,1,4,0,125,160,120,1,1,13,6.2,41.1,15.5,18.7,ingested,0.88,start,,subdivision_v1.1
332217,AR2A,93.2,4889,2316,0.359,grid,5,8,0,440,200,160,13,9,20.2,0,17.3,41.7,1.5,ingested,0.09,start,,subdivision_v1.1
332303,AR2A,19.5,1563,766,0.71,ladder,2,1,0,545,160,120,4,1,17.4,0,10.6,52.4,10.4,ingested,0.05,start,,subdivision_v1.1
332345,R20,4.28,1333,188,0.743,single_loaded,1,1,0,155,130,90,1,0,21.6,0,10.6,67.8,0.0,ingested,0.23,start,,subdivision_v1.1
332392,R40,20.4,1239,1168,0.614,grid,3,2,0,245,165,125,5,4,23,0,9.1,43.1,8.7,ingested,0.1,both,,subdivision_v1.1
332440,R20,5.14,956,422,0.555,spine,1,4,0,125,160,120,1,2,13.3,5.7,36.5,26.7,0.0,ingested,0.78,start,,subdivision_v1.1
332458,R10,3.28,497,306,0.941,spine,1,5,0,100,105,65,1,2,18.8,8,36.6,16.4,5.4,ingested,1.52,start,,subdivision_v1.1
332543,R20,19.13,1531,706,0.771,ladder,2,17,0,155,130,90,4,3,20,5.3,42.1,17.2,10.0,ingested,0.89,both,,subdivision_v1.1
332546,AR2A,36.92,3344,573,0.839,spine,1,5,2,400,220,180,1,4,10.5,0,30.1,27,7.4,ingested,0.14,start,,subdivision_v1.1
332597,R20,15.36,1440,799,0.582,ladder,2,12,0,130,155,115,4,5,19.7,3.6,36.7,24.1,0.8,ingested,0.78,end,,subdivision_v1.1
332658,R20,8.17,1038,513,0.668,spine,1,6,0,115,175,135,1,2,16.2,5.1,40.4,24.8,0.0,ingested,0.73,start,,subdivision_v1.1
332670,AR2A,28.88,2448,1002,0.513,ladder,2,1,0,400,220,180,6,3,19.7,0,7,47.2,6.1,ingested,0.03,end,,subdivision_v1.1
332712,R20,13.35,1460,433,0.921,spine,1,16,0,125,165,125,1,3,13.4,5.8,57.6,8.8,4.2,ingested,1.2,start,,subdivision_v1.1
332763,R15,7.02,706,672,0.645,ladder,2,9,0,120,125,85,3,1,21.3,5.7,44.1,23.9,0.0,ingested,1.28,end,,subdivision_v1.1
332786,RS80,42.23,2080,1286,0.688,grid,3,2,0,435,185,145,6,5,20.1,0,8.7,41.7,9.4,ingested,0.05,both,,subdivision_v1.1
332799,RS20,8.96,1246,452,0.694,spine,1,7,0,115,175,135,1,3,13.3,4.9,36.8,29.4,0.0,ingested,0.78,both,,subdivision_v1.1
372620,RS40,42.21,2171,1154,0.734,grid,3,12,1,250,160,120,6,2,21.6,0,26.1,41.9,7.3,ingested,0.28,both,,subdivision_v1.1
372644,R40,8.36,886,435,0.945,spine,1,2,0,220,185,145,1,2,12.4,0,22.3,20.6,25.4,ingested,0.24,both,,subdivision_v1.1
372749,R20,4.85,645,362,0.906,spine,1,4,0,155,130,90,1,2,15.7,6.9,38.7,19.2,0.0,ingested,0.82,start,,subdivision_v1.1
372772,R20,5.25,947,291,0.83,spine,1,4,0,175,115,75,1,1,22.7,0,36.1,32.2,0.0,ingested,0.76,both,,subdivision_v1.1
372777,R20,19.04,1297,832,0.768,ladder,2,19,0,125,165,125,4,5,17.9,5.5,47.3,9.2,8.7,ingested,1,both,,subdivision_v1.1
372801,R20,8.2,1418,603,0.418,ladder,2,3,0,195,105,65,4,1,27.5,3.1,17,46.7,0.0,ingested,0.37,end,,subdivision_v1.1
372820,R20,4.28,480,402,0.965,spine,1,3,0,135,150,110,2,2,19,5.6,33,20.2,0.0,ingested,0.7,side,,subdivision_v1.1
372899,AR2A,25.29,1854,798,0.745,ladder,2,2,0,515,170,130,5,0,19.7,0,15.6,62.8,2.5,ingested,0.08,start,,subdivision_v1.1
372934,R20,20.52,1194,780,0.96,ladder,2,21,0,135,150,110,3,8,16.1,6.2,48.4,3.6,8.4,ingested,1.02,end,,subdivision_v1.1
373012,R20,4.61,518,502,0.773,spine,1,4,0,115,175,135,2,1,17.3,3.2,46.2,21.7,0.0,ingested,0.87,side,,subdivision_v1.1
